label,idx,prompt_text
2,27883,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: EPA has identified two types of small entities which could potentially be impacted by the  (1) small businesses involved in locomotive aftermarket parts production and locomotive remanufacturing and (2) small railroads.
Hypothesis: The EPA says no small entities could possibly be impacted.
 Answer: "
2,58884,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: This is too passive a stance.
Hypothesis: This stance is not passive enough.
 Answer: "
1,109706,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Industry provided 470 comments, 86 were received from trade associations, 60 from environmental groups, 1,875 from private citizens, 5 from other federal agencies, 60 from state agencies, 108 from public interest groups, 18 from labor groups, 14 from universities, and 36 from associations.
Hypothesis: Federal agencies were sometimes prevented from responding.
 Answer: "
0,238442,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: uh Masterpiece Theatre is really good
Hypothesis: Masterpiece Theatre is exceptional. 
 Answer: "
1,1052,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: but he's the star of that uh team their pitching staff and when he sits out they fizzle
Hypothesis: They have never once succeeded when he has sat out. 
 Answer: "
1,89896,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: and i think Bush has turned out to be a lot better President than people gave him credit for
Hypothesis: Bush turned out to be a better president than Nixon and JFK, but nobody gives him credit.
 Answer: "
0,206971,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: I'm not sure whether the latter has any currency in America, but here in Australia it is often uttered in a pleasant--and perhaps patronizing tone of voice in instances such as, say, insisting to a reluctant teen-ager that he march off and do his homework.
Hypothesis: There is an Australian phrase that is helpful for telling a teen to go do his homework.
 Answer: "
1,75191,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: From Chapter 4, a 500 MWe facility will need about 175 tons of steel to install an ACI system, or about 0.35 tons per MWe.
Hypothesis: A 500 MWe needs more steel for an ACI installation than a 400 MWe does.
 Answer: "
2,39227,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Case studies are usually reported as narratives that
Hypothesis: Case studies, though commonly done, are never reported.
 Answer: "
1,30199,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: We've developed an employee feedback system and facilitated an active employee suggestion program that has achieved bottomline benefits, and we have established a Comptroller General Employee Advisory Council, with which I will meet every quarter to discuss current and emerging issues of mutual interest and concern.
Hypothesis: Our employee feedback system and facilitated an active employee suggestion program has achieved benefits, but at a great personal cost.
 Answer: "
0,72033,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Accuracy and usefulness of the breath alcohol analyzer.
Hypothesis: How useful and accurate the breath alcohol analyzer is
 Answer: "
1,102410,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise:  He turned and pointed to Severn.
Hypothesis: Severn was standing behind him. 
 Answer: "
1,14665,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The woman, disarmed, stood.
Hypothesis: The woman, who was disarmed, stood up to return to battle.
 Answer: "
2,186284,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The government controls the number of allowances that are distributed and reduces them over time.
Hypothesis: The government increases the number of allowances over time. 
 Answer: "
0,81073,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Farther east along the coast lies Discovery Bay, said to be the place where Columbus landed in 1494 on his second journey from Spain.
Hypothesis: To the east is Discovery Bay, probable site of Columbus' landing in 1494.
 Answer: "
1,182924,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Somethin' buggin' you, boy? Drew's war-trained muscles took over.
Hypothesis: Drew's war-training took over, and he punched the guy.
 Answer: "
2,1265,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: A piece profiles new for-profit prisons specializing in geriatric felons and worries that they will cut services to bolster profits.
Hypothesis: No one is talking about the for-profit prisons housing the geriatric.
 Answer: "
1,347234,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Does Bill Ford Have a Better Idea?
Hypothesis: Does Bill ford have a better idea on how to sing the song?
 Answer: "
2,319362,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: i used to smoke a long time ago i used to burn my clothes talking about getting back to clothes i used to burn my clothes with cigarettes that's one of the reason that i stopped
Hypothesis: I only quit smoking to improve my health. 
 Answer: "
0,200363,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: To make sure the message is clear, Paris offers golden nighttime illumination of its major historical buildings.
Hypothesis: The major historical buildings in Paris are illuminated at night.
 Answer: "
0,94237,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: you know there's there's a lot of money to be made for cleaning but they um
Hypothesis: You can make a lot of money cleaning.
 Answer: "
0,197221,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: clock on my phone
Hypothesis: There is a clock on my cell phone.
 Answer: "
2,49575,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: and but there is a grass that you can use that is shade tolerant but i don't remember what it is but it's got like a boot on the front of the book
Hypothesis: The grass I'm talking about has a shovel on the front of the book.
 Answer: "
0,188769,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: okay well my wife and i are gonna be glad to get ours out of the house too i know exactly how you feel
Hypothesis: We will be happy when it is gone, so we feel the same.
 Answer: "
0,204,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: However, little evidence remains of that era some ceramics in the museum, a few fortifications, a network of irrigation ditches.
Hypothesis: There is little evidence left of that era.
 Answer: "
2,138797,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Although he is doing what he loves most, Zucker said, at times, he gets worn down by his clients' overwhelming poverty.
Hypothesis: Zucker loves how most of his clients are so fantastically wealthy.
 Answer: "
2,37889,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: She had arranged before leaving the Ritz to have all letters or messages sent on at once by special messenger to a small stationer's shop near at hand where Albert was to call in frequently.
Hypothesis: She had planned on staying at the Ritz and cutting contact with Albert. 
 Answer: "
2,378277,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Rue Yvonne le Tac leads to the base station of a funicular railway.
Hypothesis: Rue Yvonne le Tac leads to a subway station.
 Answer: "
2,187612,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The rumble of the horses rode into the darkness of night.
Hypothesis: The horses rode into the bright day.
 Answer: "
1,14796,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: oh yeah my wife too that's her favorite too yeah you know it's funny with Chinese restaurants since you can't read the menu or anything you tend to stick with one thing i used to it used to always be sweet and sour pork for me and then i just i i started getting a little more health conscious
Hypothesis: these days i tend to stick to vegetable dishes at Chinese restaurants
 Answer: "
2,343306,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: As with zinc, many of these remedies become popular solely on the basis of anecdotes, testimonials, and equivocal studies.
Hypothesis: Anecdotes, testimonials and equivocal studies do not help make remedies popular.
 Answer: "
1,334981,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: They are cut from a horseshoe-shaped cliff standing 75 m (252 ft) high above a narrow gorge, which has a small stream running through it.
Hypothesis: They were cut from the cliff to be used in the construction of buildings.
 Answer: "
0,48122,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: superstar of any sort you know but Chuck Norris of course could be just about equal if not more
Hypothesis: Chuck Norris could be viewed as close to equal.
 Answer: "
0,238125,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Browse through the Arab market behind the mosque and wander the alleyways towards the port.
Hypothesis: There's an Arab market behind the market.
 Answer: "
1,248385,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Appendix J. Table 3. Prepared  Office of Air Quality Planning and Standards, Research Triangle Park, NC.
Hypothesis: The Office of Air Quality Planning and Standards manages EPA requests.
 Answer: "
2,386559,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah an idea yeah that's the way i am i generally get there and
Hypothesis: I never get there.
 Answer: "
2,282503,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The tops of the mountains often jut through the clouds, a spectacular sight in itself.
Hypothesis: The tops of the mountains cut through the dense forest which is lovely to behold.
 Answer: "
1,74493,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: for um just social workers in some of the inner cities and some of the rural areas where they just need advice on medical um things i think it's a really good idea and even if it is overseas see i never i i tell you sometimes i worry about things overseas because we have such problems right here in our own country
Hypothesis: Social workers in some of the inner cities are very overworked.
 Answer: "
0,374787,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Participants agreed that reliability is fundamental to useful business reporting; however, participants felt that financial reporting would be much more useful if it were expanded to include key performance indicators and measures (including disclosures on how the key measures were chosen).
Hypothesis: The participants stated that business reporting need both expansion and reliability.
 Answer: "
2,202495,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: No, don't think so. 
Hypothesis: Yes, your honor. I believe so.
 Answer: "
2,17561,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: he was a teacher
Hypothesis: He didn't have a job
 Answer: "
0,373601,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: there was another uh angle that i i started seeing as uh the Polish situation and some of the Soviet uh countries as it were uh they started coming into the news and you started hearing about some of their troubles and the like and some of their their crime problems it made me wonder just how the uh outlook of the future affects people's decisions to either commit  crimes or how they live or whatever uh it seems like they the poorer the situation or the poorer the outlook the more likely they are to commit a crime
Hypothesis: The news had material about the Polish and Soviet situations.
 Answer: "
1,349064,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Takachiho in central Kyushu, armed with the imperial mirror, sword, and jewel that Jimmu (Japan's first emperor) used on his conquest of the Yamato Plain near Nara.
Hypothesis: It's possible to wear Jimmu's old mirror, sword, and jewel in Takachiho.
 Answer: "
0,136250,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah now now they have the uh knitting machines that will do it for you
Hypothesis: There are gadgets that will knit for you.
 Answer: "
2,124266,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Research is needed to confirm and extend the findings to date about interventions in emergency settings.
Hypothesis: There is plenty of evidence so more research into emergency settings isn't needed. 
 Answer: "
0,303870,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: and so yeah i i didn't have to do it but the thing was that you have you know the whole the whole nation's watching you know like if if it's your class everybody that's your same age is listening listening to the radio
Hypothesis: Even though your class and same age are listening to the radio nationwide, I didn't have to do it.
 Answer: "
1,16310,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Sheppard, Time ). Skeptics renew old attacks on sociobiology's all-encompassing view of human nature.
Hypothesis: Skeptics bring out old attacks on the scientific field again.
 Answer: "
2,337666,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: oh yeah that that to me yeah it'd be very hard to believe too
Hypothesis: I knew in my heart they it was right.
 Answer: "
2,250410,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: effectiveness and results audits, economy and efficiency audits, operational audits, and value-for-money audits.
Hypothesis: There is only one type of audit.
 Answer: "
2,201377,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Fowler ... Nye ... either one of them could come back on this reunion.
Hypothesis: Fowler or Nye might be sitting here right now.
 Answer: "
1,331523,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: it's just so well done and i lived over in England for four years that was the first place i ever saw it and it was just gosh it was so good
Hypothesis: I saw that movie the first month I lived in England. 
 Answer: "
1,104217,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Providing good benefits packages and building core competencies are other ways of attracting, stimulating, and retaining IT workersa especially among today's aself-preservation-minded generation-Xers.
Hypothesis: Giving a good 401k match keeps employees loyal.
 Answer: "
0,266199,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Indicators of success --Boards contain representatives from a greater variety of groups.
Hypothesis: It is an indicator of success when boards have varied members. 
 Answer: "
0,73894,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The word fundamentally in the previous paragraph carries a lot of weight, but it is important to think of what is fundamental.
Hypothesis: The previous paragraph had the word ""fundamentally"". 
 Answer: "
1,295253,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: These unfortunate circumstances threatened to relegate Las Vegas to the status of a small desert community that could no longer support its 3000 residents.
Hypothesis: The residents had been living there for a long time.
 Answer: "
0,380046,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Well, which is  Do swings in Starr's reputation affect Clinton or not?
Hypothesis: Does Starr's reputation affect Clinton? 
 Answer: "
2,45937,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: A shortage of money.
Hypothesis: Money was plentiful.
 Answer: "
2,93278,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise:  ""So we are all at fault,"" Sather Karf said finally.
Hypothesis: ""So we are all right after all,"" said Sather Karf.
 Answer: "
2,357877,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: It is  interesting, funny, or newsworthy.
Hypothesis: It is boring and mundane.
 Answer: "
1,159987,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah huh wow so they evacuated it
Hypothesis: It took them awhile to evacuate people.
 Answer: "
2,291322,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The Socialist Workers' Party of Felipe Gonz?¡lez M?¡rquez was elected in 1982 and his government committed itself to Spain's integration into the European Union (formerly the European Community).
Hypothesis: Felipe Gonzalez was a Spanish revolutionary who was assassinated in 1982.
 Answer: "
1,28629,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Pesticides, widely used to increase crop yields, have become a leading health concern among migrant farm workers.
Hypothesis: Crop yields are very important for any country, so the use of pesticides is allowed.
 Answer: "
2,127798,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Issues in Data Synthesis, eds.
Hypothesis: The data synthesis returned no issues.
 Answer: "
0,232467,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Republicans should counter with logical, informative statements that point out the costs involved in litigation.
Hypothesis: Republicans need to rebut the fact that litigation is involved with this situation
 Answer: "
1,248522,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Here begin the souqs (the traditional markets) and your first taste of the old Jerusalem with its narrow, cramped alleys, dimly lit by bare bulbs, bustling with exotically-dressed peoples of many nationalities.
Hypothesis: People of many nationalities frequent the souqs because they enjoy the ambiance.
 Answer: "
0,180514,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: If content did continue as a rate-setting factor, it would probably take a different form from what now exists.
Hypothesis: If content did continue as a rate-setting factor, it would probably take a different form from what now exists.
 Answer: "
2,351961,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: He picked 12 men from the bottom ranks of the business and forged them into an organization that conquered the world, reads a typical Barton sentence.
Hypothesis: The 12 men who were chosen came from the tops of their fields of business, but drove the organization he formed into ruin.
 Answer: "
1,132466,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Crawling out of that salt-water tank at an ungodly hour of the morning, stumbling to Derry's... The lab looked just the same as it had that night; tubes filled with fleshy bodies.
Hypothesis: No one had been in the lab overnight. 
 Answer: "
2,351708,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Said for you to wait here for him.
Hypothesis: Keep moving, there's no point in waiting here. 
 Answer: "
0,172670,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Vrenna flicked her saber, blood and rain droplets flew off of it in a mist.
Hypothesis: Vrenna's saber was covered n blood.
 Answer: "
2,372359,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: This acquisition guide is intended for use in reviewing any information technology acquisition, regardless of the system development methodology being used.
Hypothesis: The guide can only be used for specific system development methodology.
 Answer: "
2,313608,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: For example, some components are required to apply accounting standards issued by the Financial Accounting Standards Board or a regulatory agency.
Hypothesis: No companies need accounting standards.
 Answer: "
1,122589,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: You know old man Rysdale?"" Albert shook his head.
Hypothesis: Albert shook his head at the question about the other man and walked away.
 Answer: "
1,263693,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The rule requires that once a PCS licensee and a microwave incumbent have signed an agreement with respect to relocation of the microwave license, the parties would submit the relocation agreement to an industry-supported clearinghouse.
Hypothesis: This agreement is contractually binding, and therefore cannot be broken.
 Answer: "
0,363730,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The report, 'Fields of Poison,' found that California farmworkers face greater risk of pesticide poisoning than any other segment of the population and are not adequately protected.
Hypothesis: The report looked at the poisoning risk faced by California farmworkers.
 Answer: "
0,346976,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Other topics this  What makes a sex symbol sexy, commentary on Neil Jordan's The Butcher Boy , Werner Herzog's Little Dieter Needs to Fly , and the (apparently) implicit homoeroticism in Grease .
Hypothesis: The author believe the homoeroticism in Grease was implicit.
 Answer: "
1,63348,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Privileged and Confidential Information
Hypothesis: As a general rule, none of this information should be charged to the public.
 Answer: "
0,249125,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Rodeo Drive in Beverly Hills seems to be the first stop on every shopper's circuit.
Hypothesis: Rodeo Drive is where all shoppers go at first.
 Answer: "
2,160434,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Leaving Azincourt, continue north to Fruges.
Hypothesis: Fruges is far south of Azincourt.
 Answer: "
0,46296,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: I don't wear it.
Hypothesis: I don't wear that item.
 Answer: "
2,174240,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: East of the Groseorloge stands the great Cathedrale Notre-Dame, made famous in modern times by Monet's many Impres?­sion?­ist studies of its facade.
Hypothesis: The Cathedrale Notre-Dame has never been the subject of a painting.
 Answer: "
2,228067,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: well what are some of the other features on this machine it sounds wonderful
Hypothesis: The machine sounds terrible.
 Answer: "
0,247270,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Ships from around the Mediterranean docked at the double harbor.
Hypothesis: The double harbor docks ships from around the Mediterranean.
 Answer: "
0,236834,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The Blumrosens, who were instrumental in setting up the E.E.O.C.
Hypothesis: The Blumrosens were important parts of getting EEOC set up.
 Answer: "
1,228908,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: In the United Kingdom, the Department for Work and Pensions (DWP) annually reviews its Income Support and Jobseeker's Allowance programs to estimate the level of fraud and error in the programs, measure progress toward meeting established performance goals, and report performance results to Parliament.
Hypothesis: Once the DWP makes its estimates, they work to better the overall performance of the programs with Parliament.
 Answer: "
1,175584,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Other terms used to refer to alternative workplace arrangements or locations of work are flexible workplace, flexiplace, and telecommuting.
Hypothesis: Telecommuting results in lower worker productivity and few employers allow it.
 Answer: "
0,9148,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The 1992-93 famine lacked the central direction of a genocide, and its victims were not murdered on the basis of race, ethnicity, nationality, or religion.
Hypothesis: In a genocide, victims are murdered on the basis of race, ethnicity, nationality, or religion.
 Answer: "
0,16443,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Reorganize monetary policy to confront the realities of a globalized money supply, both to achieve greater stability and open the way to greater growth.
Hypothesis: They advocated for the money policies to be on a global level to bring stability.
 Answer: "
1,337460,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: whether whether it is the main contributor or not it's uh you know i i think no one can doubt the fact that it is
Hypothesis: It is very clear what the main contributor is.
 Answer: "
1,94432,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Enclosed is our assessment of HCFA's compliance with the procedural steps required by sections 801(a)(1)(B)(i) through (iv) of title 5 with respect to the rule.
Hypothesis: Please respond within fifteen days of receiving this document. 
 Answer: "
2,140031,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: We also cannot stand their dog.
Hypothesis: We love their dog.
 Answer: "
2,171326,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: From the highest point on the Vitet road, you'll want to stop to take in the sweeping view over a bay called Grand-Cul-de-Sac, which is favored by windsurfers, and out to Tortue islet in the Atlantic.
Hypothesis: You can view the Grand-Cul-de-Sac bay from the lowest point on Vitet road.
 Answer: "
2,136501,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: they no i just think i don't know if he should have made that statement other than that you know he's all right you know but i don't know i'm not a Bush fan i'm not really none of them's fan i just wish something else could be done in this country i don't know what
Hypothesis: Bush has said everything I want to hear.
 Answer: "
2,375124,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The answer is no.
Hypothesis: Affirmative.
 Answer: "
1,12264,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Something like in haste or gotta run, but I got your message.
Hypothesis: I got your message but I've gotta run to the store. 
 Answer: "
0,132091,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The concepts discussed build on our previous reports, which looked at the earlier phases of an acquisition, including matching customer needs and available resources.
Hypothesis: Acquisition, customer needs and available resources were discussed to create the report.
 Answer: "
1,310546,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: And the second suggestion? 
Hypothesis: And the second proposal he had in mind was different?
 Answer: "
0,150511,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Its impressive setting on a rounded hill just below the high peaks and out of sight of modern buildings allows the visitor to gain an impression of times past, when the circle was used in ancient and mysterious rituals.
Hypothesis: There is a rounded hill that cannot be seen from modern buildings.
 Answer: "
2,370879,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: (A period of Russian domination, while undesirable, is preferable to continued [American] involvement in that unhappy area.
Hypothesis: Americans need to end this period of Russian domination.
 Answer: "
1,122001,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Finally, we oppose inclusion of CO2 in this bill.
Hypothesis: We don't want to include CO2 in the bil because it is already addressed in other legistlation.
 Answer: "
2,295210,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: At 11pm, all the houses in town switch on all their lights, opening all the doors and windows, setting the hillside ablaze in light.
Hypothesis: None of the houses in town have their lights on at 11pm.
 Answer: "
2,192153,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: His blade snapped on Adrin's own sword in rapid succession.
Hypothesis: Adrin's sword broke when it was struck.
 Answer: "
0,85245,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: You will find more information and fishing permits available at the Directory of Fisheries in the tourist office building in Srinagar.
Hypothesis: You can see more fishing permits at the tourist building.
 Answer: "
1,296578,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: 'They've got us bottled in.'
Hypothesis: They've got us bottled in the cellar. 
 Answer: "
1,302601,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The Turks waged a titanic war to wrest the island from the Venetians.
Hypothesis: The Turks fought for over five years to gain control of the island. 
 Answer: "
0,138792,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: Even if board members are independent, they can be ineffective as directors if they lack expertise or knowledge relevant to the company and its business.
Hypothesis: Board members that are independent may be ineffective.
 Answer: "
0,364515,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: somebody you trust you know there are so many rip-off artists here in this town it's it's uh it's really a sin it really is
Hypothesis: There are many people willing to take advantage of you.
 Answer: "
0,107057,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: um-hum they love to watch the birds um
Hypothesis: Yeah, they like to watch the birds.  
 Answer: "
2,186548,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: yeah well one of the things you may need come fall is a leaf blower or a leaf vacuum
Hypothesis: Your trees are dead, so you do not need a leaf blower at all.
 Answer: "
0,301425,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: i really feel like that TI's decision to go with drug testing was good you know because i i feel like that you know well all all it takes is one person coming to work under the influence of some narcotic um truly injure a lot more of our workers
Hypothesis: TI decided to opt for drug testing and I think that was a good thing.
 Answer: "
2,279022,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: The E and O is actually a fusion of two separate the Eastern, facing the Esplanade, and the Oriental, facing the sea.
Hypothesis: The E and O is made of one entity, the Esplanade.
 Answer: "
1,161425,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: oh so the aerobics the impact would not be good
Hypothesis: The impact is not good in aerobics, but it's still good for you.
 Answer: "
1,208829,"Select the stance of the premise towards the hypothesis: Entailment (0), Neutral (1), Contradiction (2)
Premise: to match that i mean you don't want two people doing the same thing in the relationship
Hypothesis: There needs to be two unique attitudes in each relationship.
 Answer: "
